timestamp,camera,cars,motorbikes,buses,trucks,avg_speed_kmh
2026-02-06 19:50:00,depok_sp_jatijajar,64,76,0,2,1.1
2026-02-06 19:51:00,depok_sp_jatijajar,48,72,0,1,1.19
2026-02-06 19:52:00,depok_sp_jatijajar,52,61,0,11,1.04
2026-02-06 19:53:00,depok_sp_jatijajar,50,35,2,11,1.03
2026-02-06 19:54:00,depok_sp_jatijajar,44,35,0,0,0.97
2026-02-06 19:55:00,depok_sp_jatijajar,44,2,1,14,1.0
2026-02-06 19:56:00,depok_sp_jatijajar,74,8,3,6,0.94
2026-02-06 19:57:00,depok_sp_jatijajar,72,28,0,4,0.99
2026-02-06 19:58:00,depok_sp_jatijajar,52,37,4,8,0.98
2026-02-06 19:59:00,depok_sp_jatijajar,58,18,10,10,1.01
2026-02-06 20:00:00,depok_sp_jatijajar,12,12,0,3,0.87
2026-02-06 20:01:00,depok_sp_jatijajar,22,18,2,6,0.93
2026-02-06 20:02:00,depok_sp_jatijajar,49,9,9,14,0.84
2026-02-06 20:03:00,depok_sp_jatijajar,15,19,2,2,0.97
2026-02-06 20:04:00,depok_sp_jatijajar,40,19,0,1,1.3
2026-02-06 20:05:00,depok_sp_jatijajar,42,3,0,7,1.02
2026-02-06 20:06:00,depok_sp_jatijajar,23,7,1,12,1.06
2026-02-06 20:07:00,depok_sp_jatijajar,27,21,0,8,0.99
2026-02-06 20:08:00,depok_sp_jatijajar,34,27,1,13,0.85
2026-02-06 20:09:00,depok_sp_jatijajar,40,11,1,9,0.89
2026-02-06 20:10:00,depok_sp_jatijajar,69,46,0,4,0.95
2026-02-06 20:11:00,depok_sp_jatijajar,54,8,1,1,1.23
2026-02-06 20:12:00,depok_sp_jatijajar,50,4,9,16,1.04
2026-02-06 20:13:00,depok_sp_jatijajar,26,1,2,12,1.03
2026-02-06 20:14:00,depok_sp_jatijajar,57,6,2,2,1.26
2026-02-06 20:15:00,depok_sp_jatijajar,58,48,2,4,0.96
2026-02-06 20:16:00,depok_sp_jatijajar,60,28,1,17,0.92
2026-02-06 20:17:00,depok_sp_jatijajar,59,13,1,3,1.0
2026-02-06 20:18:00,depok_sp_jatijajar,91,9,7,10,1.02
2026-02-06 20:19:00,depok_sp_jatijajar,74,28,7,11,1.03
2026-02-06 20:20:00,depok_sp_jatijajar,77,89,0,5,1.0
2026-02-06 20:21:00,depok_sp_jatijajar,34,65,0,8,0.94
2026-02-06 20:22:00,depok_sp_jatijajar,37,37,15,3,0.86
2026-02-06 20:23:00,depok_sp_jatijajar,93,35,3,4,1.04
2026-02-06 20:24:00,depok_sp_jatijajar,30,16,0,8,0.97
2026-02-06 20:25:00,depok_sp_jatijajar,32,6,3,9,0.98
2026-02-06 20:26:00,depok_sp_jatijajar,41,11,0,10,0.89
2026-02-06 20:27:00,depok_sp_jatijajar,59,34,2,13,1.02
2026-02-06 20:28:00,depok_sp_jatijajar,77,15,4,34,0.96
2026-02-06 20:29:00,depok_sp_jatijajar,45,4,0,11,0.92
2026-02-06 20:30:00,depok_sp_jatijajar,19,3,0,7,0.93
2026-02-06 20:31:00,depok_sp_jatijajar,25,1,0,8,1.15
2026-02-06 20:32:00,depok_sp_jatijajar,63,3,1,2,1.07
2026-02-06 20:33:00,depok_sp_jatijajar,47,13,0,1,1.05
2026-02-06 20:34:00,depok_sp_jatijajar,41,16,0,6,1.05
2026-02-06 20:35:00,depok_sp_jatijajar,85,27,0,18,0.98
2026-02-06 20:36:00,depok_sp_jatijajar,42,9,1,13,0.91
2026-02-06 20:37:00,depok_sp_jatijajar,89,29,0,12,1.01
2026-02-06 20:38:00,depok_sp_jatijajar,111,16,2,7,0.95
2026-02-06 20:39:00,depok_sp_jatijajar,108,51,2,6,0.99
2026-02-06 20:40:00,depok_sp_jatijajar,58,29,1,13,0.91
2026-02-06 20:41:00,depok_sp_jatijajar,27,32,0,10,0.82
2026-02-06 20:42:00,depok_sp_jatijajar,42,30,3,5,0.89
2026-02-06 20:43:00,depok_sp_jatijajar,30,22,2,5,0.87
2026-02-06 20:44:00,depok_sp_jatijajar,34,6,9,11,0.92
2026-02-06 20:45:00,depok_sp_jatijajar,110,34,4,15,1.03
2026-02-06 20:46:00,depok_sp_jatijajar,64,22,2,15,1.01
2026-02-06 20:47:00,depok_sp_jatijajar,54,29,0,6,0.84
2026-02-06 20:48:00,depok_sp_jatijajar,84,46,3,13,0.87
2026-02-06 20:49:00,depok_sp_jatijajar,65,19,0,6,0.89
2026-02-06 20:50:00,depok_sp_jatijajar,51,11,1,0,0.98
2026-02-06 20:51:00,depok_sp_jatijajar,48,10,0,0,1.03
2026-02-06 20:52:00,depok_sp_jatijajar,31,11,1,2,1.11
