timestamp,camera,cars,motorbikes,buses,trucks,avg_speed_kmh
2026-02-05 11:31:00,jl_djuanda,54,21,5,29,0.89
2026-02-05 11:32:00,jl_djuanda,36,88,0,14,0.99
2026-02-05 11:33:00,jl_djuanda,51,60,1,12,0.95
2026-02-05 11:34:00,jl_djuanda,59,22,8,19,0.99
2026-02-05 11:35:00,jl_djuanda,49,31,2,11,1.03
2026-02-05 11:36:00,jl_djuanda,53,45,2,28,0.98
2026-02-05 11:37:00,jl_djuanda,42,42,1,6,0.99
2026-02-05 11:38:00,jl_djuanda,49,39,1,12,0.97
2026-02-05 11:39:00,jl_djuanda,43,43,4,23,0.96
2026-02-05 11:40:00,jl_djuanda,57,68,2,14,1.1
2026-02-05 11:41:00,jl_djuanda,47,31,5,34,0.89
2026-02-05 11:42:00,jl_djuanda,43,45,7,11,1.02
2026-02-05 11:43:00,jl_djuanda,76,28,0,32,1.02
2026-02-05 11:44:00,jl_djuanda,47,53,3,19,0.97
2026-02-05 11:45:00,jl_djuanda,43,74,1,13,1.0
2026-02-05 11:46:00,jl_djuanda,34,35,1,26,1.09
2026-02-05 11:47:00,jl_djuanda,49,22,8,24,0.98
2026-02-05 11:48:00,jl_djuanda,50,53,6,34,1.04
2026-02-05 11:49:00,jl_djuanda,40,97,1,13,0.96
2026-02-05 11:50:00,jl_djuanda,0,0,0,0,0.0
2026-02-05 11:51:00,jl_djuanda,36,67,0,24,1.05
2026-02-05 11:52:00,jl_djuanda,37,92,4,12,1.05
2026-02-05 11:53:00,jl_djuanda,36,43,3,17,0.99
2026-02-05 11:54:00,jl_djuanda,31,76,1,12,1.11
2026-02-05 11:55:00,jl_djuanda,42,63,1,13,1.01
2026-02-05 12:01:00,jl_djuanda,23,14,0,2,1.0
2026-02-05 12:02:00,jl_djuanda,37,61,0,9,0.92
2026-02-05 12:03:00,jl_djuanda,48,57,1,14,0.89
2026-02-05 12:04:00,jl_djuanda,60,29,2,24,0.93
2026-02-05 12:13:00,jl_djuanda,21,15,0,6,1.02
2026-02-05 12:14:00,jl_djuanda,33,44,6,14,0.99
2026-02-05 15:54:00,jl_djuanda,48,15,0,3,1.08
2026-02-05 15:55:00,jl_djuanda,44,77,0,2,1.1
2026-02-05 15:56:00,jl_djuanda,38,85,2,7,1.0
2026-02-05 15:57:00,jl_djuanda,45,64,3,8,1.0
2026-02-05 15:58:00,jl_djuanda,43,82,2,22,1.0
2026-02-05 15:59:00,jl_djuanda,41,62,4,12,1.06
